Month,ATC2_desc,Scripts
1993-08-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,245645
1993-09-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,213600
1993-10-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,204351
1993-11-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,214324
1993-12-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,178037
1994-01-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,194119
1994-02-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,170754
1994-03-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,153350
1994-04-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,176499
1994-05-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,200395
1994-06-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,231024
1994-07-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,179467
1994-08-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,222230
1994-09-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,203851
1994-10-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,196876
1994-11-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,191716
1994-12-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,166936
1995-01-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,154917
1995-02-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,156831
1995-03-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,140358
1995-04-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,140512
1995-05-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,201901
1995-06-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,173285
1995-07-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,209305
1995-08-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,201434
1995-09-01T00:00:00Z,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,162568
1995-10-01T00:00:00Z,UROLOGICALS,34884
1995-11-01T00:00:00Z,UROLOGICALS,27986
1995-12-01T00:00:00Z,UROLOGICALS,25739
1996-01-01T00:00:00Z,UROLOGICALS,25453
1996-02-01T00:00:00Z,UROLOGICALS,22519
1996-03-01T00:00:00Z,UROLOGICALS,23557
1996-04-01T00:00:00Z,UROLOGICALS,21405
1996-05-01T00:00:00Z,UROLOGICALS,30257
1996-06-01T00:00:00Z,UROLOGICALS,35466
1996-07-01T00:00:00Z,UROLOGICALS,36704
1996-08-01T00:00:00Z,UROLOGICALS,32964
1996-09-01T00:00:00Z,UROLOGICALS,32199
1996-10-01T00:00:00Z,UROLOGICALS,31625
1996-11-01T00:00:00Z,UROLOGICALS,27269
1996-12-01T00:00:00Z,UROLOGICALS,25669
1997-01-01T00:00:00Z,UROLOGICALS,23215
1997-02-01T00:00:00Z,UROLOGICALS,21227
1997-03-01T00:00:00Z,UROLOGICALS,22113
1997-04-01T00:00:00Z,UROLOGICALS,18167
1997-05-01T00:00:00Z,UROLOGICALS,29527
1997-06-01T00:00:00Z,UROLOGICALS,37491
1997-07-01T00:00:00Z,UROLOGICALS,35465
1997-08-01T00:00:00Z,UROLOGICALS,35465
1997-09-01T00:00:00Z,UROLOGICALS,34043
1997-10-01T00:00:00Z,UROLOGICALS,32662
1997-11-01T00:00:00Z,UROLOGICALS,31332
1997-12-01T00:00:00Z,UROLOGICALS,27555
1998-01-01T00:00:00Z,UROLOGICALS,24746
1998-02-01T00:00:00Z,UROLOGICALS,23210
1998-03-01T00:00:00Z,UROLOGICALS,26425
1998-04-01T00:00:00Z,UROLOGICALS,18845
1998-05-01T00:00:00Z,UROLOGICALS,31405
1998-06-01T00:00:00Z,UROLOGICALS,40986
1998-07-01T00:00:00Z,UROLOGICALS,35956
1998-08-01T00:00:00Z,UROLOGICALS,37766
1998-09-01T00:00:00Z,UROLOGICALS,35301
1998-10-01T00:00:00Z,UROLOGICALS,32582
1998-11-01T00:00:00Z,UROLOGICALS,32957
1998-12-01T00:00:00Z,UROLOGICALS,28408
1999-01-01T00:00:00Z,UROLOGICALS,25804
1999-02-01T00:00:00Z,UROLOGICALS,24373
1999-03-01T00:00:00Z,UROLOGICALS,23800
1999-04-01T00:00:00Z,UROLOGICALS,22916
1999-05-01T00:00:00Z,UROLOGICALS,32443
1999-06-01T00:00:00Z,UROLOGICALS,40629
1999-07-01T00:00:00Z,UROLOGICALS,37774
1999-08-01T00:00:00Z,UROLOGICALS,37715
1999-09-01T00:00:00Z,UROLOGICALS,35597
1999-10-01T00:00:00Z,UROLOGICALS,32741
1999-11-01T00:00:00Z,UROLOGICALS,31934
1999-12-01T00:00:00Z,UROLOGICALS,26691
2000-01-01T00:00:00Z,UROLOGICALS,26637
2000-02-01T00:00:00Z,UROLOGICALS,22262
2000-03-01T00:00:00Z,UROLOGICALS,4980
2000-04-01T00:00:00Z,UROLOGICALS,3166
2000-05-01T00:00:00Z,UROLOGICALS,4271
2000-06-01T00:00:00Z,UROLOGICALS,4722
2000-07-01T00:00:00Z,UROLOGICALS,4621
2000-08-01T00:00:00Z,UROLOGICALS,5047
2000-09-01T00:00:00Z,UROLOGICALS,5258
2000-10-01T00:00:00Z,UROLOGICALS,6184
2000-11-01T00:00:00Z,UROLOGICALS,5660
2000-12-01T00:00:00Z,UROLOGICALS,5626
2001-01-01T00:00:00Z,UROLOGICALS,5382
2001-02-01T00:00:00Z,UROLOGICALS,4863
2001-03-01T00:00:00Z,UROLOGICALS,6841
2001-04-01T00:00:00Z,UROLOGICALS,6277
2001-05-01T00:00:00Z,UROLOGICALS,8729
2001-06-01T00:00:00Z,UROLOGICALS,10394
2001-07-01T00:00:00Z,UROLOGICALS,11778
2001-08-01T00:00:00Z,UROLOGICALS,12632
2001-09-01T00:00:00Z,UROLOGICALS,13056
2001-10-01T00:00:00Z,UROLOGICALS,13723
2001-11-01T00:00:00Z,UROLOGICALS,12212
2001-12-01T00:00:00Z,UROLOGICALS,12149
2002-01-01T00:00:00Z,UROLOGICALS,11805
2002-02-01T00:00:00Z,UROLOGICALS,10351
2002-03-01T00:00:00Z,UROLOGICALS,12073
2002-04-01T00:00:00Z,UROLOGICALS,8875
2002-05-01T00:00:00Z,UROLOGICALS,13021
2002-06-01T00:00:00Z,UROLOGICALS,14932
2002-07-01T00:00:00Z,UROLOGICALS,14752
2002-08-01T00:00:00Z,UROLOGICALS,15631
2002-09-01T00:00:00Z,UROLOGICALS,16117
2002-10-01T00:00:00Z,UROLOGICALS,15849
2002-11-01T00:00:00Z,UROLOGICALS,13846
2002-12-01T00:00:00Z,UROLOGICALS,14285
2003-01-01T00:00:00Z,UROLOGICALS,12232
2003-02-01T00:00:00Z,UROLOGICALS,11602
2003-03-01T00:00:00Z,UROLOGICALS,11926
2003-04-01T00:00:00Z,UROLOGICALS,9512
2003-05-01T00:00:00Z,UROLOGICALS,13078
2003-06-01T00:00:00Z,UROLOGICALS,17301
2003-07-01T00:00:00Z,UROLOGICALS,15273
2003-08-01T00:00:00Z,UROLOGICALS,16410
2003-09-01T00:00:00Z,UROLOGICALS,16328
2003-10-01T00:00:00Z,UROLOGICALS,16334
2003-11-01T00:00:00Z,UROLOGICALS,15774
2003-12-01T00:00:00Z,UROLOGICALS,14406
2004-01-01T00:00:00Z,UROLOGICALS,12918
2004-02-01T00:00:00Z,UROLOGICALS,12424
2004-03-01T00:00:00Z,UROLOGICALS,12355
2004-04-01T00:00:00Z,UROLOGICALS,10619
2004-05-01T00:00:00Z,UROLOGICALS,15079
2004-06-01T00:00:00Z,UROLOGICALS,17667
2004-07-01T00:00:00Z,UROLOGICALS,16983
2004-08-01T00:00:00Z,UROLOGICALS,17727
2004-09-01T00:00:00Z,UROLOGICALS,17751
2004-10-01T00:00:00Z,UROLOGICALS,18206
2004-11-01T00:00:00Z,UROLOGICALS,16534
2004-12-01T00:00:00Z,UROLOGICALS,13604
2005-01-01T00:00:00Z,UROLOGICALS,14319
2005-02-01T00:00:00Z,UROLOGICALS,12509
2005-03-01T00:00:00Z,UROLOGICALS,11455
2005-04-01T00:00:00Z,UROLOGICALS,12072
2005-05-01T00:00:00Z,UROLOGICALS,15239
2005-06-01T00:00:00Z,UROLOGICALS,19967
2005-07-01T00:00:00Z,UROLOGICALS,17986
2005-08-01T00:00:00Z,UROLOGICALS,19324
2005-09-01T00:00:00Z,UROLOGICALS,17021
2005-10-01T00:00:00Z,UROLOGICALS,18201
2005-11-01T00:00:00Z,UROLOGICALS,16376
2005-12-01T00:00:00Z,UROLOGICALS,13746
2006-01-01T00:00:00Z,UROLOGICALS,14427
2006-02-01T00:00:00Z,UROLOGICALS,13734
2006-03-01T00:00:00Z,UROLOGICALS,11334
2006-04-01T00:00:00Z,UROLOGICALS,13455
2006-05-01T00:00:00Z,UROLOGICALS,17223
2006-06-01T00:00:00Z,UROLOGICALS,20976
2006-07-01T00:00:00Z,UROLOGICALS,20882
2006-08-01T00:00:00Z,UROLOGICALS,23318
2006-09-01T00:00:00Z,UROLOGICALS,19176
2006-10-01T00:00:00Z,UROLOGICALS,20729
2006-11-01T00:00:00Z,UROLOGICALS,18615
2006-12-01T00:00:00Z,UROLOGICALS,10261
2007-01-01T00:00:00Z,UROLOGICALS,9062
2007-02-01T00:00:00Z,UROLOGICALS,7807
2007-03-01T00:00:00Z,UROLOGICALS,7376
2007-04-01T00:00:00Z,UROLOGICALS,7676
2007-05-01T00:00:00Z,UROLOGICALS,11309
2007-06-01T00:00:00Z,UROLOGICALS,12852
2007-07-01T00:00:00Z,UROLOGICALS,12571
2007-08-01T00:00:00Z,UROLOGICALS,13992
2007-09-01T00:00:00Z,UROLOGICALS,13185
2007-10-01T00:00:00Z,UROLOGICALS,12679
2007-11-01T00:00:00Z,UROLOGICALS,10814
2007-12-01T00:00:00Z,UROLOGICALS,10185
2008-01-01T00:00:00Z,UROLOGICALS,9628
2008-02-01T00:00:00Z,UROLOGICALS,7861
2008-03-01T00:00:00Z,UROLOGICALS,7839
2008-04-01T00:00:00Z,UROLOGICALS,7022
2008-05-01T00:00:00Z,UROLOGICALS,12723
2008-06-01T00:00:00Z,UROLOGICALS,14248
1991-07-01T00:00:00Z,UROLOGICALS,13786
1991-08-01T00:00:00Z,UROLOGICALS,13867
1991-09-01T00:00:00Z,UROLOGICALS,13600
1991-10-01T00:00:00Z,UROLOGICALS,12852
1991-11-01T00:00:00Z,UROLOGICALS,11389
1991-12-01T00:00:00Z,UROLOGICALS,10447
1992-01-01T00:00:00Z,UROLOGICALS,9285
1992-02-01T00:00:00Z,UROLOGICALS,8152
1992-03-01T00:00:00Z,UROLOGICALS,7154
1992-04-01T00:00:00Z,UROLOGICALS,7383
1992-05-01T00:00:00Z,UROLOGICALS,12182
1992-06-01T00:00:00Z,UROLOGICALS,13530
1992-07-01T00:00:00Z,UROLOGICALS,14751
1992-08-01T00:00:00Z,UROLOGICALS,14157
1992-09-01T00:00:00Z,UROLOGICALS,14423
1992-10-01T00:00:00Z,UROLOGICALS,12575
1992-11-01T00:00:00Z,UROLOGICALS,11991
1992-12-01T00:00:00Z,UROLOGICALS,10643
1993-01-01T00:00:00Z,UROLOGICALS,8713
1993-02-01T00:00:00Z,UROLOGICALS,8158
1993-03-01T00:00:00Z,UROLOGICALS,6450
1993-04-01T00:00:00Z,UROLOGICALS,5798
1993-05-01T00:00:00Z,UROLOGICALS,9185
1993-06-01T00:00:00Z,UROLOGICALS,16014
1993-07-01T00:00:00Z,UROLOGICALS,14176
1993-08-01T00:00:00Z,UROLOGICALS,15964
1993-09-01T00:00:00Z,UROLOGICALS,14228
1993-10-01T00:00:00Z,UROLOGICALS,13352
1993-11-01T00:00:00Z,UROLOGICALS,13115
1993-12-01T00:00:00Z,UROLOGICALS,10299
1994-01-01T00:00:00Z,UROLOGICALS,10627
1994-02-01T00:00:00Z,UROLOGICALS,8554
1994-03-01T00:00:00Z,UROLOGICALS,7363
1994-04-01T00:00:00Z,UROLOGICALS,8712
1994-05-01T00:00:00Z,UROLOGICALS,12688
1994-06-01T00:00:00Z,UROLOGICALS,15270
1994-07-01T00:00:00Z,UROLOGICALS,12287
1994-08-01T00:00:00Z,UROLOGICALS,15379
1994-09-01T00:00:00Z,UROLOGICALS,14063
1994-10-01T00:00:00Z,UROLOGICALS,13748
1994-11-01T00:00:00Z,UROLOGICALS,12874
1994-12-01T00:00:00Z,UROLOGICALS,10474
1995-01-01T00:00:00Z,UROLOGICALS,9237
1995-02-01T00:00:00Z,UROLOGICALS,8593
1995-03-01T00:00:00Z,UROLOGICALS,7509
1995-04-01T00:00:00Z,UROLOGICALS,7570
1995-05-01T00:00:00Z,UROLOGICALS,14078
1995-06-01T00:00:00Z,UROLOGICALS,12673
1995-07-01T00:00:00Z,UROLOGICALS,15827
1995-08-01T00:00:00Z,UROLOGICALS,15285
1995-09-01T00:00:00Z,UROLOGICALS,12573
1995-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",761
1995-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",719
1995-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",769
1996-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",862
1996-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",752
1996-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",819
1996-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",747
1996-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",805
1996-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",867
1996-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",850
1996-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",727
1996-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",720
1996-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",796
1996-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",651
1996-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",781
1997-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",735
1997-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",707
1997-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",728
1997-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",630
1997-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",708
1997-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",771
1997-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",833
1997-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",762
1997-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",805
1997-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",744
1997-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",807
1997-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",774
1998-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",754
1998-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",667
1998-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",833
1998-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",647
1998-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",684
1998-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",798
1998-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",749
1998-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",696
1998-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",713
1998-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",681
1998-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",714
1998-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",707
1999-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",624
1999-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",676
1999-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",715
1999-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",667
1999-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",737
1999-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",800
1999-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",835
1999-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",797
1999-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",742
1999-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",800
1999-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",794
1999-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",752
2000-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",713
2000-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",689
2000-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",732
2000-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",704
2000-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",752
2000-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",797
2000-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",936
2000-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",912
2000-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",905
2000-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",983
2000-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",984
2000-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1047
2001-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1035
2001-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1000
2001-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",980
2001-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",977
2001-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1056
2001-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1126
2001-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1210
2001-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1236
2001-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1228
2001-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1361
2001-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1292
2001-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1196
2002-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1272
2002-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1126
2002-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1317
2002-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1119
2002-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1340
2002-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1479
2002-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1535
2002-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1506
2002-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1546
2002-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1652
2002-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1527
2002-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1667
2003-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1667
2003-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1636
2003-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1933
2003-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1709
2003-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1815
2003-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2185
2003-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2032
2003-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2082
2003-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2086
2003-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2326
2003-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2306
2003-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2328
2004-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2175
2004-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2111
2004-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2179
2004-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1947
2004-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2068
2004-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2259
2004-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2176
2004-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2386
2004-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2335
2004-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2527
2004-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2429
2004-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2135
2005-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2298
2005-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2111
2005-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",1995
2005-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2072
2005-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2126
2005-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2522
2005-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2360
2005-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2536
2005-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2379
2005-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2649
2005-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2585
2005-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2222
2006-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2456
2006-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2383
2006-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2065
2006-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2302
2006-05-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2232
2006-06-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3005
2006-07-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3400
2006-08-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3565
2006-09-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3259
2006-10-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3602
2006-11-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3156
2006-12-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2962
2007-01-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",3097
2007-02-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2573
2007-03-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2566
2007-04-01T00:00:00Z,"PITUITARY, HYPOTHALAMIC HORMONES AND ANALOGUES",2525
